0.12037637084722519,6.675013719359413e-05,0.05048682913184166,0.11204499751329422,0.06025470793247223,0.051497481763362885,0.6052728295326233
0.15879973769187927,4.518020432442427e-05,0.04133029282093048,0.06219938024878502,0.0584748350083828,0.09773019701242447,0.5814203023910522
0.09592902660369873,3.0257724574767053e-05,0.023374520242214203,0.08474339544773102,0.08658521622419357,0.006868812255561352,0.702468752861023
0.3432992696762085,8.022446127142757e-05,0.062209684401750565,0.17381127178668976,0.039609286934137344,0.04713853448629379,0.33385178446769714
0.10705267637968063,4.215544322505593e-05,0.0686940997838974,0.23359842598438263,0.03770476579666138,0.13205593824386597,0.4208519458770752
0.2709297239780426,5.7169978390447795e-05,0.0958869457244873,0.1434742957353592,0.03205464035272598,0.219683438539505,0.23791375756263733
0.11494328826665878,6.34996613371186e-05,0.09531601518392563,0.1373215913772583,0.04349486529827118,0.2969365119934082,0.3119242787361145
0.37863755226135254,0.00013801449676975608,0.040813568979501724,0.12810461223125458,0.05048951879143715,0.013252144679427147,0.3885645568370819
0.1989029347896576,4.645602166419849e-05,0.024651072919368744,0.11530359089374542,0.05284428223967552,0.012174878269433975,0.5960767269134521
0.1538059413433075,8.094617805909365e-05,0.03150802478194237,0.056439876556396484,0.05881282314658165,0.015413372777402401,0.6839390397071838
0.1923314779996872,9.919427975546569e-05,0.06366217881441116,0.07754362374544144,0.05309700220823288,0.16674582660198212,0.44652077555656433
0.13404275476932526,8.106184395728633e-05,0.0634051039814949,0.10088790208101273,0.06472980231046677,0.12642551958560944,0.5104278922080994
0.09229117631912231,1.0549756552791223e-05,0.016509750857949257,0.17715555429458618,0.041759833693504333,0.010395682416856289,0.661877453327179
0.09969323128461838,1.3478404071065597e-05,0.0252640713006258,0.12471073865890503,0.0519745908677578,0.02345624752342701,0.6748876571655273
0.3160257935523987,8.323486690642312e-05,0.08323891460895538,0.08671783655881882,0.08496949076652527,0.07760768383741379,0.35135701298713684
0.17968842387199402,4.71727762487717e-05,0.12224149703979492,0.23997874557971954,0.03757774829864502,0.18693211674690247,0.23353423178195953
0.18550054728984833,4.6909000957384706e-05,0.06770958751440048,0.1812523454427719,0.04834660142660141,0.1390618234872818,0.378082275390625
0.1548093557357788,6.017865234753117e-05,0.06494050472974777,0.1856035590171814,0.03695087507367134,0.07755375653505325,0.4800817668437958
0.12624052166938782,4.4942822569282725e-05,0.02503778412938118,0.0712137296795845,0.08520422130823135,0.005749810021370649,0.6865090131759644
0.21304000914096832,3.6666613596025854e-05,0.0481531135737896,0.09808064997196198,0.0380670391023159,0.03638020157814026,0.5662423372268677
0.17937400937080383,7.2106922743842e-05,0.06812987476587296,0.08184818923473358,0.0463239960372448,0.27612894773483276,0.34812283515930176
0.1231713816523552,5.53212157683447e-05,0.055034395307302475,0.19345824420452118,0.03852266073226929,0.12997408211231232,0.4597838819026947
0.09081391990184784,0.00011624026228673756,0.10095604509115219,0.17423434555530548,0.04461728408932686,0.2084627002477646,0.3807995021343231
0.22506515681743622,0.00012192907888675109,0.08236401528120041,0.16873982548713684,0.04086961969733238,0.06575088202953339,0.4170885384082794
0.14451774954795837,4.640496990759857e-05,0.04821263626217842,0.08726374804973602,0.03792722895741463,0.11254779994487762,0.5694844126701355
0.18438191711902618,6.995395960984752e-05,0.11010295152664185,0.1579081267118454,0.03924345597624779,0.14189228415489197,0.366401344537735
0.1882108896970749,0.00019388264627195895,0.018101470544934273,0.06986939907073975,0.08144580572843552,0.0021356982178986073,0.6400429010391235
0.20613282918930054,0.00013439352915156633,0.06869369000196457,0.15710961818695068,0.04902417212724686,0.06347029656171799,0.4554348886013031
0.1759323626756668,3.8248777855187654e-05,0.05178725719451904,0.12949194014072418,0.04773322865366936,0.07630342245101929,0.5187135934829712
0.10486230254173279,6.670295988442376e-05,0.05394985154271126,0.15047429502010345,0.02583036944270134,0.146509051322937,0.5183074474334717
0.2183663696050644,7.270232890732586e-05,0.08819402754306793,0.08526064455509186,0.04730967804789543,0.14706355333328247,0.41373297572135925
0.27317309379577637,3.414955790503882e-05,0.09438491612672806,0.13807618618011475,0.03401942551136017,0.05293602868914604,0.40737614035606384
0.6005953550338745,0.00024123842013068497,0.10241193324327469,0.06080885976552963,0.027976976707577705,0.05789944529533386,0.15006619691848755
0.24614331126213074,4.848614480579272e-05,0.04196888953447342,0.1851106584072113,0.0277402363717556,0.043083809316158295,0.45590460300445557
0.18517231941223145,0.00010741462028818205,0.061005596071481705,0.09894903004169464,0.05037549138069153,0.035148974508047104,0.5692411661148071
0.39424583315849304,9.899851283989847e-05,0.044636279344558716,0.09975368529558182,0.07071500271558762,0.012484396807849407,0.378065824508667
0.7319087386131287,3.532177652232349e-05,0.028286529704928398,0.044218920171260834,0.022477904334664345,0.012404232285916805,0.16066837310791016
0.1962755173444748,0.00013918055628892034,0.11238459497690201,0.11217494308948517,0.03124679997563362,0.1551639586687088,0.39261502027511597
